"","Against","Team","IDGAME","Phase","Player","MIN","PTS","F2M","F2A","F2GP","F3M","F3A","F3GP","FTM","FTA","FTP","OR","DR","TR","AS","ST","TO","BLK","BLKR","PF","RF","PIR","HA","results","Team_PTS","Team_F2A","Team_F3A","Team_FTA","Team_F2M","Team_F3M","Team_FTM","Team_AS","Team_OR","Team_DR","Team_TR","Team_ST","Team_TO","Team_BLK","Team_PF","Team_PIR","Team_opp_PTS","Team_opp_F2A","Team_opp_F3A","Team_opp_FTA","Team_opp_F2M","Team_opp_F3M","Team_opp_FTM","Team_opp_AS","Team_opp_OR","Team_opp_DR","Team_opp_TR","Team_opp_ST","Team_opp_TO","Team_opp_BLK","Team_opp_PF","Team_opp_PIR","Points_per_shoot","Possesions","Offensive_rating","PIE","Assists_Ratio","As_To_ratio","EFG","FT_ratio","Game_score","True_shooting","Turnover_ratio","Usage","OR_percent","Season"
"2348","BER","EFE","13-1","Regular Season","Darius  Thompson",35,13,4,7,57.1,0,3,0,5,5,100,1,1,2,8,1,1,0,0,2,4,19,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,0.87,11.7,111.1,0.08,68.4,8,40,0.5,13.4,53.3,8.55,3.6,6.2,"2023-2024"
"2349","BER","EFE","13-1","Regular Season","Justus  Hollatz",36,9,3,5,60,0,3,0,3,4,75,1,2,3,8,0,0,0,0,1,2,15,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,0.75,8.4,107.1,0.07,95.2,Inf,37.5,0.5,10.7,46.1,0,2.6,6.2,"2023-2024"
"2350","BER","EFE","13-1","Regular Season","Ercan  Osmani",17,3,0,0,NA,1,2,50,0,0,NA,1,5,6,0,3,2,0,0,3,0,6,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,1.5,2.9,103.4,0.03,0,0,75,0,4,75,68.97,2.2,6.2,"2023-2024"
"2351","BER","EFE","13-1","Regular Season","Tyrique  Jones",24,13,5,8,62.5,0,0,NA,3,4,75,2,1,3,1,1,2,1,0,4,3,12,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,1.08,9.4,138.3,0.04,10.6,0.5,62.5,0.5,9.5,66.6,21.28,4.6,12.5,"2023-2024"
"2352","BER","EFE","13-1","Regular Season","Erten  Gazi",14,0,0,0,NA,0,1,0,0,0,NA,0,0,0,1,0,3,0,0,1,1,-3,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,0,3.8,0,-0.02,26.3,0.3,0,0,-3.4,0,78.95,2.7,0,"2023-2024"
"2353","BER","EFE","13-1","Regular Season","Daniel  Oturu",18,10,5,9,55.6,0,0,NA,0,0,NA,2,2,4,0,0,1,0,0,3,0,6,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,1.11,7.7,129.9,0.03,0,0,55.6,0,5.5,55.6,12.99,5.3,12.5,"2023-2024"
"2354","BER","EFE","13-1","Regular Season","Mike  Daum",23,17,0,1,0,5,7,71.4,2,2,100,0,1,1,0,0,1,0,0,1,1,14,"A","W",97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,97,35,25,24,21,11,22,22,8,15,23,8,14,1,17,110,1.7,9.5,178.9,0.08,0,0,93.8,0.25,12.3,95.7,10.53,4.1,0,"2023-2024"
"2355","EFE","BER","13-1","Regular Season","Matteo  Spagnolo",22,12,3,4,75,2,4,50,0,0,NA,0,1,1,5,0,2,0,0,0,1,14,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1.5,9.6,125,0.1,52.1,2.5,75,0,10.2,75,20.83,4.4,0,"2023-2024"
"2356","EFE","BER","13-1","Regular Season","Yannick  Wetzell",15,2,1,2,50,0,0,NA,0,0,NA,3,1,4,1,0,5,0,1,5,0,-5,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1,3.8,52.6,-0.04,26.3,0.2,50,0,-2.9,50,131.58,4.5,12.5,"2023-2024"
"2357","EFE","BER","13-1","Regular Season","Jonas  Mattisseck",20,3,0,0,NA,1,2,50,0,0,NA,0,0,0,2,1,1,0,0,2,4,6,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1.5,2.9,103.4,0.02,69,2,75,0,2.6,75,34.48,1.4,0,"2023-2024"
"2358","EFE","BER","13-1","Regular Season","Johannes  Thiemann",29,31,10,12,83.3,2,3,66.7,5,5,100,3,3,6,3,2,3,0,0,0,4,40,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1.55,16.5,187.9,0.27,18.2,1,86.7,0.33,29.4,90.1,18.18,6.7,12.5,"2023-2024"
"2359","EFE","BER","13-1","Regular Season","Justin  Bean",26,4,2,3,66.7,0,2,0,0,0,NA,1,5,6,1,0,1,0,0,1,0,6,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,0.8,4.8,83.3,0.04,20.8,1,40,0,2.8,40,20.83,2.2,4.2,"2023-2024"
"2360","EFE","BER","13-1","Regular Season","Gabriele  Procida",25,16,1,4,25,4,6,66.7,2,2,100,1,1,2,0,0,2,0,0,0,3,14,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1.33,11.4,140.4,0.08,0,0,70,0.2,10,73.5,17.54,4.9,4.2,"2023-2024"
"2361","EFE","BER","13-1","Regular Season","Malte  Delow",20,5,1,3,33.3,1,3,33.3,0,0,NA,0,1,1,2,1,2,0,0,3,1,1,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,0.83,7.7,64.9,0,26,1,41.7,0,1.1,41.7,25.97,3.8,0,"2023-2024"
"2362","EFE","BER","13-1","Regular Season","Tim  Schneider",23,12,3,4,75,2,5,40,0,0,NA,4,3,7,0,0,0,0,0,4,1,12,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,1.33,4.8,250,0.07,0,NA,66.7,0,9.8,66.7,0,3.8,16.7,"2023-2024"
"2363","EFE","BER","13-1","Regular Season","Kresimir  Nikic",9,4,1,2,50,0,0,NA,2,3,66.7,0,1,1,0,0,1,0,0,3,3,2,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,0.8,4.1,97.6,-0.01,0,0,50,1.5,0.7,60.2,24.39,4.6,0,"2023-2024"
"2364","EFE","BER","13-1","Regular Season","Christ  Koumadje",11,0,0,2,0,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,2,0,-5,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,0,2.9,0,-0.04,0,0,0,0,-3.2,0,34.48,2.6,0,"2023-2024"
"2365","EFE","BER","13-1","Regular Season","Elias  Rapieque",0,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,"H","L",89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,89,36,25,10,22,12,9,14,12,16,28,4,18,0,20,85,NA,0,NA,0,NA,NA,NA,NA,0,NA,NA,NA,0,"2023-2024"
"2366","PAN","RMB","13-2","Regular Season","Facundo  Campazzo",32,8,4,5,80,0,2,0,0,0,NA,0,6,6,6,1,4,0,0,3,2,13,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1.14,10.6,75.5,0.06,56.6,1.5,57.1,0,6.5,57.1,37.74,3.6,0,"2023-2024"
"2367","PAN","RMB","13-2","Regular Season","Gabriel  Deck",30,16,4,8,50,2,3,66.7,2,2,100,0,5,5,3,0,1,0,2,2,2,16,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1.23,12.4,129,0.09,24.2,3,63.6,0.18,12.5,67.3,8.06,4.5,0,"2023-2024"
"2368","PAN","RMB","13-2","Regular Season","Walter  Tavares",23,10,5,5,100,0,0,NA,0,0,NA,4,5,9,2,1,1,2,0,3,2,22,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,2,1.9,526.3,0.09,105.3,2,100,0,14.4,100,52.63,2.7,28.6,"2023-2024"
"2369","PAN","RMB","13-2","Regular Season","Eli  Ndiaye",6,2,1,1,100,0,1,0,0,0,NA,0,1,1,2,0,2,0,0,1,0,1,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1,3.8,52.6,0.01,52.6,1,50,0,0.3,50,52.63,7,0,"2023-2024"
"2370","PAN","RMB","13-2","Regular Season","Dzanan  Musa",20,14,1,2,50,4,9,44.4,0,0,NA,0,2,2,3,0,1,0,0,1,1,12,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1.27,11.5,121.7,0.06,26.1,3,63.6,0,9.6,63.6,8.7,6.3,0,"2023-2024"
"2371","PAN","RMB","13-2","Regular Season","Fabien  Causeur",18,5,1,2,50,1,3,33.3,0,0,NA,1,3,4,0,0,1,0,0,1,1,5,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1,4.8,104.2,0.02,0,0,50,0,2.5,50,20.83,3.5,7.1,"2023-2024"
"2372","PAN","RMB","13-2","Regular Season","Rudy  Fernandez",15,3,0,0,NA,1,1,100,0,0,NA,0,1,1,0,0,0,0,0,4,0,0,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,3,1,300,0,0,NA,150,0,1.4,150,0,0.7,0,"2023-2024"
"2373","PAN","RMB","13-2","Regular Season","Mario  Hezonja",23,19,5,8,62.5,2,3,66.7,3,4,75,1,0,1,2,4,0,0,0,0,2,23,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1.27,11.3,168.1,0.11,17.7,Inf,72.7,0.36,19.8,74.5,0,5.8,7.1,"2023-2024"
"2374","PAN","RMB","13-2","Regular Season","Vincent  Poirier",16,2,1,2,50,0,0,NA,0,0,NA,1,1,2,1,0,0,3,0,3,1,5,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1,1,200,0.01,100,Inf,50,0,3.6,50,0,1.3,7.1,"2023-2024"
"2375","PAN","RMB","13-2","Regular Season","Sergio  Llull",15,11,1,3,33.3,3,4,75,0,0,NA,0,3,3,2,0,2,0,0,2,2,11,"A","W",90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,90,36,26,6,23,13,5,21,7,27,34,6,12,5,20,108,1.57,8.6,127.9,0.05,23.3,1,78.6,0,7.2,78.6,23.26,6.3,0,"2023-2024"
"2376","RMB","PAN","13-2","Regular Season","Luca  Vildoza",32,4,2,6,33.3,0,5,0,0,0,NA,0,1,1,4,2,1,0,0,2,2,1,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,0.36,11.5,34.8,-0.01,34.8,4,18.2,0,0.4,18.2,8.7,3.6,0,"2023-2024"
"2377","RMB","PAN","13-2","Regular Season","Aleksander  Balcerowski",10,3,1,1,100,0,2,0,1,1,100,1,1,2,0,1,0,0,0,1,2,5,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,0.75,2.3,130.4,0.02,0,NA,33.3,0.33,2.9,43.6,0,3.3,4.5,"2023-2024"
"2378","RMB","PAN","13-2","Regular Season","Kendrick  Nunn",32,24,6,12,50,3,6,50,3,3,100,0,3,3,4,0,3,1,2,2,3,19,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,1.14,21.4,112.1,0.16,18.7,1.3,58.3,0.17,15.6,62.1,14.02,6.7,0,"2023-2024"
"2379","RMB","PAN","13-2","Regular Season","Marius  Grigonis",24,3,0,0,NA,1,4,25,0,0,NA,0,4,4,1,1,0,0,0,3,0,3,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,0.75,3.8,78.9,0.03,26.3,Inf,37.5,0,2.3,37.5,0,1.6,0,"2023-2024"
"2380","RMB","PAN","13-2","Regular Season","Konstantinos  Mitoglou",28,15,7,12,58.3,0,1,0,1,3,33.3,7,2,9,2,1,1,0,1,1,3,19,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,0.94,8,187.5,0.12,25,2,53.8,0.23,14.4,52.4,12.5,5.3,31.8,"2023-2024"
"2381","RMB","PAN","13-2","Regular Season","Kostas  Sloukas",13,6,0,1,0,2,3,66.7,0,0,NA,0,0,0,1,1,4,0,1,0,1,2,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,1.5,7.7,77.9,0.02,13,0.2,75,0,1.7,75,51.95,5.9,0,"2023-2024"
"2382","RMB","PAN","13-2","Regular Season","Jerian  Grant",18,5,1,2,50,1,2,50,0,0,NA,1,0,1,0,1,0,0,0,0,1,6,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,1.25,2.9,172.4,0.04,0,NA,62.5,0,4.7,62.5,0,2.1,4.5,"2023-2024"
"2383","RMB","PAN","13-2","Regular Season","Mathias  Lessort",30,18,6,11,54.5,0,0,NA,6,7,85.7,2,2,4,0,0,0,1,1,3,7,20,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,1,11.6,155.2,0.11,0,NA,54.5,0.64,13.8,63.9,0,4.5,9.1,"2023-2024"
"2384","RMB","PAN","13-2","Regular Season","Eleftherios  Mantzoukas",12,0,0,0,NA,0,0,NA,0,0,NA,0,1,1,0,0,0,0,0,1,0,0,"H","L",78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,78,45,23,14,23,7,11,12,11,14,25,7,9,2,13,75,NA,0,NA,0,NA,NA,NA,NA,-0.1,NA,NA,0,0,"2023-2024"
"2385","MIL","PAR","13-3","Regular Season","Zach  LeDay",35,15,3,7,42.9,1,2,50,6,6,100,1,2,3,1,0,1,0,0,2,6,17,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1,11.2,133.9,0.08,8.9,1,50,0.67,10.5,64.4,8.93,4.3,16.7,"2023-2024"
"2386","MIL","PAR","13-3","Regular Season","Aleksa  Avramovic",5,0,0,0,NA,0,1,0,0,0,NA,0,0,0,2,0,0,0,0,1,1,1,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,0,1,0,0,200,Inf,0,0,0.3,0,0,2.4,0,"2023-2024"
"2387","MIL","PAR","13-3","Regular Season","Alen  Smailagic",25,9,4,4,100,0,0,NA,1,2,50,0,6,6,0,0,0,2,0,5,1,12,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1.5,4.7,191.5,0.08,0,NA,100,0.5,8.6,92.2,0,2.3,0,"2023-2024"
"2388","MIL","PAR","13-3","Regular Season","Mateusz  Ponitka",8,2,1,1,100,0,0,NA,0,0,NA,0,0,0,0,1,2,0,0,0,1,2,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,2,2.9,69,0.01,0,0,100,0,0.7,100,68.97,4.5,0,"2023-2024"
"2389","MIL","PAR","13-3","Regular Season","Bruno  Caboclo",23,16,2,3,66.7,3,3,100,3,4,75,2,3,5,0,0,4,0,0,4,4,15,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1.6,9.4,170.2,0.08,0,0,108.3,0.67,10.1,103.1,42.55,6.1,33.3,"2023-2024"
"2390","MIL","PAR","13-3","Regular Season","Kevin  Punter",29,19,3,4,75,3,5,60,4,4,100,0,0,0,3,2,1,0,0,1,3,22,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1.46,11.3,168.1,0.15,26.5,3,83.3,0.44,17.8,88.3,8.85,4.8,0,"2023-2024"
"2391","MIL","PAR","13-3","Regular Season","Ognjen  Jaramaz",11,0,0,1,0,0,1,0,0,0,NA,0,2,2,2,0,0,0,0,3,0,-1,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,0,1.9,0,-0.01,105.3,Inf,0,0,-0.6,0,0,2.2,0,"2023-2024"
"2392","MIL","PAR","13-3","Regular Season","James  Nunnally",29,10,2,4,50,2,5,40,0,0,NA,0,3,3,1,0,0,1,0,3,1,8,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1.11,8.6,116.3,0.05,11.6,Inf,55.6,0,6.4,55.6,0,3.7,0,"2023-2024"
"2393","MIL","PAR","13-3","Regular Season","Danilo  Andjusic",12,3,0,1,0,1,2,50,0,0,NA,0,1,1,0,0,0,0,0,2,2,2,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1,2.9,103.4,0,0,NA,50,0,0.8,50,0,3,0,"2023-2024"
"2394","MIL","PAR","13-3","Regular Season","P.J.  Dozier",21,8,4,6,66.7,0,2,0,0,0,NA,0,2,2,4,1,0,1,0,2,3,13,"H","W",82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,82,31,21,16,19,10,14,13,3,19,22,4,8,4,23,91,1,7.7,103.9,0.07,51.9,Inf,50,0,8.3,50,0,4.5,0,"2023-2024"
"2395","PAR","MIL","13-3","Regular Season","Maodo  Lo",25,12,2,2,100,2,7,28.6,2,2,100,1,3,4,5,0,3,0,1,3,4,13,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,1.09,11.4,105.3,0.11,43.9,1.7,55.6,0.22,8.2,60.7,26.32,5.6,6.2,"2023-2024"
"2396","PAR","MIL","13-3","Regular Season","Alex  Poythress",3,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,3,0,-4,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,NA,1,0,-0.05,0,0,NA,NA,-2.2,NA,100,3.6,0,"2023-2024"
"2397","PAR","MIL","13-3","Regular Season","Nicolo  Melli",30,9,2,4,50,1,3,33.3,2,4,50,2,4,6,4,1,0,0,0,2,4,16,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0.82,6.5,138.5,0.13,61.5,Inf,50,0.57,10.1,51.4,0,3.2,12.5,"2023-2024"
"2398","PAR","MIL","13-3","Regular Season","Devon  Hall",23,5,1,2,50,1,4,25,0,0,NA,1,4,5,0,1,1,0,0,2,2,6,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0.83,5.8,86.2,0.04,0,0,41.7,0,2.7,41.7,17.24,3.3,6.2,"2023-2024"
"2399","PAR","MIL","13-3","Regular Season","Shavon  Shields",33,19,0,2,0,5,10,50,4,4,100,1,2,3,2,1,2,0,1,2,6,19,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,1.19,14.2,133.8,0.16,14.1,1,62.5,0.33,13.5,69,14.08,5.2,6.2,"2023-2024"
"2400","PAR","MIL","13-3","Regular Season","Stefano  Tonut",21,8,4,4,100,0,1,0,0,0,NA,0,2,2,1,0,1,0,0,2,0,7,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,1.6,5.8,137.9,0.08,17.2,1,80,0,5.6,80,17.24,3.1,0,"2023-2024"
"2401","PAR","MIL","13-3","Regular Season","Ismael  Kamagate",2,0,0,0,NA,0,0,NA,0,0,NA,0,0,0,0,0,1,0,0,1,1,-1,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,NA,1,0,-0.02,0,0,NA,NA,-1.4,NA,100,5.5,0,"2023-2024"
"2402","PAR","MIL","13-3","Regular Season","Giampaolo  Ricci",4,0,0,1,0,0,0,NA,0,0,NA,2,0,2,0,0,0,0,0,0,0,1,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0,-1,0,0,0,NA,0,0,0.7,0,0,2.7,12.5,"2023-2024"
"2403","PAR","MIL","13-3","Regular Season","Diego  Flaccadori",14,6,1,2,50,0,3,0,4,4,100,0,1,1,0,0,0,0,0,4,2,1,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0.67,6.5,92.3,-0.01,0,NA,20,0.8,1.6,44.4,0,5.3,0,"2023-2024"
"2404","PAR","MIL","13-3","Regular Season","Kyle  Hines",25,5,2,4,50,0,0,NA,1,2,50,0,1,1,1,0,1,0,2,3,2,0,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0.83,5.6,89.3,0,17.9,1,50,0.5,1.4,51.2,17.86,2.6,0,"2023-2024"
"2405","PAR","MIL","13-3","Regular Season","Johannes  Voigtmann",18,5,1,2,50,0,3,0,3,3,100,1,1,2,3,1,1,0,0,0,2,8,"A","L",69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,69,23,31,19,13,9,16,16,8,18,26,4,11,0,22,66,0.62,6.1,82,0.06,49.2,3,20,0.6,5,39.6,16.39,4.4,6.2,"2023-2024"
"2406","BAR","FEN","13-4","Regular Season","Johnathan  Motley",28,15,5,10,50,0,0,NA,5,6,83.3,3,1,4,0,0,1,0,0,3,4,13,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,0.94,10.2,147.1,0.06,0,0,50,0.6,9.8,59.3,9.8,5.1,15,"2023-2024"
"2407","BAR","FEN","13-4","Regular Season","Nigel  Hayes-Davis",39,18,5,8,62.5,2,4,50,2,2,100,1,0,1,0,1,2,2,0,3,4,16,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,1.29,13.3,135.3,0.09,0,0,66.7,0.17,12.3,69.9,15.04,4,5,"2023-2024"
"2408","BAR","FEN","13-4","Regular Season","Dyshawn  Pierre",31,5,1,1,100,1,1,100,0,0,NA,3,3,6,2,0,1,0,0,1,0,11,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,2.5,0,Inf,0.08,Inf,2,125,0,7.4,125,Inf,1,15,"2023-2024"
"2409","BAR","FEN","13-4","Regular Season","Marko  Guduric",13,4,2,5,40,0,0,NA,0,0,NA,0,2,2,0,0,2,0,0,3,1,-1,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,0.8,6.7,59.7,-0.02,0,0,40,0,-1.3,40,29.85,5.6,0,"2023-2024"
"2410","BAR","FEN","13-4","Regular Season","Nick  Calathes",5,0,0,2,0,0,0,NA,0,0,NA,0,1,1,0,0,0,0,1,2,0,-4,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,0,1.9,0,-0.03,0,NA,0,0,-1.9,0,0,4.2,0,"2023-2024"
"2411","BAR","FEN","13-4","Regular Season","Scottie  Wilbekin",23,10,2,5,40,2,6,33.3,0,0,NA,0,2,2,3,1,1,0,0,0,5,13,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,0.91,11.5,87,0.07,26.1,3,45.5,0,6.6,45.5,8.7,5.5,0,"2023-2024"
"2412","BAR","FEN","13-4","Regular Season","Sertac  Sanli",12,7,2,4,50,1,3,33.3,0,0,NA,0,3,3,0,0,0,2,0,2,0,6,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,1,6.7,104.5,0.04,0,NA,50,0,4.8,50,0,6.1,0,"2023-2024"
"2413","BAR","FEN","13-4","Regular Season","Tarik  Biberovic",8,3,0,0,NA,1,1,100,0,0,NA,0,0,0,1,1,0,0,0,1,1,5,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,3,1,300,0.03,100,Inf,150,0,4,150,0,1.3,0,"2023-2024"
"2414","BAR","FEN","13-4","Regular Season","Tyler  Dorsey",30,13,1,5,20,3,5,60,2,2,100,3,2,5,7,0,1,0,0,3,3,18,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,1.08,8.5,152.9,0.12,82.4,7,55,0.2,13,59.7,11.76,4.1,15,"2023-2024"
"2415","BAR","FEN","13-4","Regular Season","Yam  Madar",10,6,3,3,100,0,0,NA,0,0,NA,0,2,2,0,0,1,0,0,2,1,6,"A","L",81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,81,43,20,10,21,10,9,13,10,16,26,3,9,4,20,83,2,3.8,157.9,0.04,0,0,100,0,3.9,100,26.32,4.2,0,"2023-2024"
